#{"t_start": 1757786018.3683665, "env_id": null}
r,l,t
-3.5,40,14557.003692
-3.5,40,14559.416086
-3.5,40,14561.839562
-4.0,40,14564.236498
-6.0,40,14566.535793
-3.5,40,14603.699854
-3.5,40,14606.040046
-3.5,40,14608.356533
-3.5,40,14610.765806
-5.5,40,14613.027248
-3.5,40,14615.489533
-3.5,40,14617.818853
-6.0,40,14620.285518
-5.5,40,14622.645303
-4.0,40,14625.116687
-3.5,40,14627.570149
-3.5,40,14630.011801
-3.5,40,14632.452177
-3.5,40,14634.757512
-3.5,40,14637.162733
-3.5,40,14639.561583
-4.0,40,14641.98748
-4.0,40,14644.315965
-4.0,40,14646.629859
-3.5,40,14649.01406
-3.5,40,14651.468618
-4.0,40,14653.773596
-3.0,40,14656.279284
-3.5,40,14658.539903
-4.0,40,14660.878617
-3.5,40,14692.496174
-3.5,40,14694.907505
-3.5,40,14697.337267
-3.5,40,14699.720923
-3.5,40,14702.130913
-3.5,40,14704.510983
-3.5,40,14706.807219
-3.5,40,14709.157039
-3.5,40,14711.530802
-3.5,40,14713.926857
-3.5,40,14716.410012
-3.0,40,14718.822541
-3.0,40,14721.025903
-3.5,40,14723.366016
-3.5,40,14725.697696
-3.5,40,14728.104495
-4.0,40,14730.499171
-3.5,40,14732.910494
-3.0,40,14735.310799
-3.5,40,14737.644407
-3.5,40,14739.922052
-3.5,40,14742.419056
-3.5,40,14744.767806
-4.0,40,14747.285518
-3.5,40,14749.801256
-3.5,40,14786.436801
-3.5,40,14788.795017
-3.5,40,14791.12124
-3.0,40,14793.43275
-3.5,40,14795.738812
-3.5,40,14798.208594
-3.5,40,14800.651328
-4.0,40,14802.982074
-3.5,40,14805.380165
-3.5,40,14807.75929
-4.0,40,14810.141587
-3.5,40,14812.570172
-3.5,40,14814.879809
-3.0,40,14817.43026
-3.5,40,14819.846909
-4.0,40,14822.188585
-3.5,40,14824.425883
-3.5,40,14826.951571
-3.0,40,14829.354806
-3.5,40,14831.763097
-3.5,40,14834.141552
-4.0,40,14836.556792
-3.5,40,14839.087323
-4.0,40,14841.4557
-3.5,40,14843.886897
-4.0,40,14880.572248
-3.5,40,14882.871536
-4.0,40,14885.306456
-3.0,40,14887.747983
-3.5,40,14890.036017
-3.5,40,14892.491777
-3.5,40,14894.901419
-3.5,40,14897.411586
-3.5,40,14899.940941
-3.5,40,14902.40893
-3.5,40,14904.982255
-3.5,40,14907.501973
-3.0,40,14909.915097
-3.0,40,14912.372705
-3.5,40,14914.886135
-4.0,40,14917.257453
-3.5,40,14919.626279
-3.5,40,14921.98265
-5.0,40,14924.378381
-4.0,40,14926.689596
-3.5,40,14929.093651
-3.5,40,14931.398097
-3.5,40,14933.862694
-3.0,40,14936.382338
-3.5,40,14938.661363
-3.5,40,14970.443678
-4.0,40,14972.838798
-3.5,40,14975.15849
-3.0,40,14977.573096
-3.5,40,14979.997728
-4.5,40,14982.366708
-3.5,40,14984.803162
-3.5,40,14987.089732
-3.5,40,14989.420221
-4.0,40,14991.865623
-3.5,40,14994.376811
-3.5,40,14996.723871
-3.0,40,14999.025208
-3.5,40,15001.389523
-3.5,40,15003.785908
-3.5,40,15006.14876
-3.0,40,15008.64051
-3.5,40,15011.046181
-3.5,40,15013.51664
-3.5,40,15015.905324
-3.5,40,15018.276818
-3.5,40,15020.569009
-3.5,40,15022.92557
-3.0,40,15025.336818
-4.5,40,15027.659062
-3.5,40,15064.123413
-3.5,40,15066.545744
-3.0,40,15068.871032
-3.5,40,15071.297898
-3.5,40,15073.733808
-4.0,40,15076.171284
-3.5,40,15078.483293
-3.5,40,15080.828808
-3.5,40,15083.194043
-4.5,40,15085.605331
-3.5,40,15088.06756
-3.5,40,15090.435177
-3.5,40,15092.919533
-3.5,40,15095.295902
-3.5,40,15097.688397
-3.0,40,15100.133698
-4.0,40,15102.490473
-4.0,40,15104.803168
-3.5,40,15107.276285
-3.5,40,15109.493153
-3.0,40,15111.877928
-3.5,40,15114.229155
-3.5,40,15116.708348
-3.5,40,15119.13753
-4.0,40,15121.51887
-3.5,40,15157.713855
-3.5,40,15160.186706
-4.0,40,15162.612877
-3.5,40,15165.061059
-3.5,40,15167.436988
-3.5,40,15170.00041
-4.0,40,15172.298914
-3.5,40,15174.848774
-3.5,40,15177.284278
-4.0,40,15179.69256
-3.5,40,15182.068941
-3.0,40,15184.543534
-3.5,40,15186.898021
-3.0,40,15189.454768
-3.5,40,15191.858943
-4.0,40,15194.29122
-3.5,40,15196.685939
-3.5,40,15199.148114
-3.5,40,15201.468258
-3.5,40,15203.859253
-3.5,40,15206.151662
-3.5,40,15208.566613
-3.5,40,15210.916499
-4.0,40,15213.322281
-3.0,40,15215.600308
-3.5,40,15252.484049
-3.5,40,15254.891589
-4.0,40,15257.241315
-4.0,40,15259.548943
-3.0,40,15262.145788
-3.5,40,15264.477994
-3.5,40,15266.966221
-3.5,40,15269.2322
-3.0,40,15271.747723
-3.5,40,15274.195443
-3.5,40,15276.605736
-3.5,40,15279.008871
-3.5,40,15281.551418
-3.5,40,15283.997208
-3.5,40,15286.502153
-3.5,40,15288.793007
-3.5,40,15291.202821
-4.0,40,15293.795568
-3.0,40,15296.20438
-3.5,40,15298.603756
-3.5,40,15301.115203
-3.5,40,15303.5055
-3.5,40,15305.906175
-3.5,40,15308.097409
-3.5,40,15310.548023
-3.5,40,15342.089066
-3.0,40,15344.381196
-3.5,40,15346.627041
-3.0,40,15348.936359
-3.0,40,15351.411404
-3.5,40,15353.751646
-4.0,40,15356.056389
-3.0,40,15358.360732
-3.5,40,15360.792767
-3.5,40,15363.255044
-3.5,40,15365.484428
-3.5,40,15367.821457
-3.5,40,15370.278115
-3.5,40,15372.617764
-6.0,40,15374.949099
-3.0,40,15377.346385
-3.5,40,15379.721601
-3.5,40,15382.159905
-3.5,40,15384.494581
-3.5,40,15386.916646
-3.0,40,15389.180095
-3.0,40,15391.5483
-3.5,40,15393.818846
-3.5,40,15396.293738
-3.5,40,15398.597306
-3.5,40,15434.76394
-3.0,40,15437.269763
-3.0,40,15439.69595
-4.0,40,15442.058336
-3.5,40,15444.451604
-3.5,40,15446.803168
-3.0,40,15449.204066
-4.0,40,15451.711514
-3.5,40,15454.170096
-3.5,40,15456.553533
-3.0,40,15458.848401
-3.5,40,15461.225269
-3.5,40,15463.590049
-3.0,40,15465.941478
-3.0,40,15468.266673
-3.0,40,15470.656482
-3.0,40,15472.929668
-3.0,40,15475.180959
-3.0,40,15477.563104
-3.5,40,15480.081023
-3.5,40,15482.322293
-3.5,40,15484.820528
-4.5,40,15487.24204
-3.0,40,15489.636762
-3.5,40,15492.004919
-3.5,40,15528.859013
-3.5,40,15531.25208
-3.5,40,15533.601827
-3.5,40,15535.928144
-3.5,40,15538.287871
-3.5,40,15540.726639
-3.5,40,15543.157522
-3.0,40,15545.492162
-3.5,40,15547.97035
-3.5,40,15550.426739
-3.5,40,15552.924855
-3.5,40,15555.43615
-4.0,40,15557.863811
-5.0,40,15560.178233
-3.5,40,15562.624415
-3.5,40,15564.960107
-3.5,40,15567.35115
-3.5,40,15569.823426
-3.5,40,15572.191952
-3.5,40,15574.688341
-3.0,40,15577.119601
-3.5,40,15579.482768
-3.5,40,15581.998847
-3.5,40,15584.373121
-3.5,40,15586.849668
-3.5,40,15618.852127
-3.5,40,15621.30076
-3.5,40,15623.698951
-3.5,40,15626.103108
-3.5,40,15628.391039
-3.0,40,15630.876681
-3.5,40,15633.176239
-3.5,40,15635.545277
-4.0,40,15637.998163
-3.0,40,15640.474597
-3.5,40,15642.850679
-3.5,40,15645.273704
-3.5,40,15647.843535
-3.5,40,15650.283555
-3.5,40,15652.591164
-3.5,40,15654.948589
-3.5,40,15657.30899
-3.5,40,15659.722906
-4.0,40,15662.235753
-3.5,40,15664.673677
-3.0,40,15667.052354
-3.5,40,15669.490251
-3.5,40,15671.779766
-4.0,40,15674.151746
-3.5,40,15676.449366
-3.0,40,15718.752916
-3.5,40,15721.054369
-3.0,40,15723.360472
-3.5,40,15725.733114
-3.5,40,15727.991763
-3.5,40,15730.280016
-3.5,40,15732.621323
-3.5,40,15734.914119
-3.0,40,15737.396274
-3.5,40,15739.726509
-3.5,40,15742.204068
-3.0,40,15744.600998
-3.5,40,15747.012983
-3.5,40,15749.443218
-3.5,40,15751.819509
-3.0,40,15754.254154
-3.0,40,15756.671773
-3.5,40,15759.290599
-3.5,40,15761.673056
-3.5,40,15764.104594
-3.0,40,15766.534721
-3.5,40,15768.912085
-3.5,40,15771.396914
-3.5,40,15774.051916
-3.5,40,15776.433469
-3.0,40,15812.068521
-3.5,40,15814.406913
-3.5,40,15816.707384
-3.5,40,15819.20301
-4.0,40,15821.649003
-3.0,40,15824.209749
-3.5,40,15826.570275
-3.5,40,15828.97815
-3.5,40,15831.41876
-3.5,40,15833.761678
-3.5,40,15836.07824
-3.5,40,15838.518102
-3.5,40,15841.050354
-4.0,40,15843.359923
-4.0,40,15845.712482
-3.0,40,15848.027851
-3.0,40,15850.419188
-4.0,40,15852.871515
-3.5,40,15855.226643
-3.5,40,15857.535692
-3.5,40,15859.984102
-3.0,40,15862.428248
-3.5,40,15864.765116
-4.0,40,15867.041233
-3.5,40,15869.512351
-4.0,40,15905.165475
-3.0,40,15907.547151
-3.5,40,15909.863992
-3.0,40,15912.326104
-3.5,40,15914.755124
-4.0,40,15917.080344
-3.5,40,15919.392075
-3.0,40,15921.799626
-3.5,40,15924.060299
-3.5,40,15926.523222
-3.5,40,15928.833438
-3.0,40,15931.47587
-3.5,40,15933.930398
-3.5,40,15936.329605
-4.0,40,15938.674726
-3.5,40,15940.99136
-3.5,40,15943.331013
-3.5,40,15945.825864
-4.0,40,15948.2827
-3.5,40,15950.695413
-3.5,40,15953.116787
-3.0,40,15955.651737
-4.0,40,15958.074092
-4.0,40,15960.487255
-3.0,40,15962.995631
-3.5,40,15994.806343
-3.0,40,15997.130456
-3.5,40,15999.444725
-3.0,40,16001.796316
-3.0,40,16004.09452
-3.0,40,16006.403209
-3.5,40,16008.673637
-3.0,40,16011.036163
-4.0,40,16013.347537
-3.5,40,16015.827433
-3.5,40,16018.214112
-4.0,40,16020.658269
-3.5,40,16023.105741
-4.0,40,16025.564393
-3.5,40,16028.068894
-3.5,40,16030.515001
-4.0,40,16032.865281
-3.5,40,16035.208035
-3.5,40,16037.597269
-3.0,40,16039.843816
-3.5,40,16042.232868
-3.0,40,16044.646419
-3.0,40,16047.085921
-3.5,40,16049.507303
-3.0,40,16051.872455
-3.5,40,16096.850043
-3.0,40,16099.173078
-3.5,40,16101.424859
-3.5,40,16103.814551
-3.5,40,16106.228143
-3.5,40,16108.875549
-4.0,40,16111.318865
-3.5,40,16113.783641
-3.5,40,16116.177009
-4.0,40,16118.600645
-3.5,40,16121.054914
-3.5,40,16123.68938
-3.5,40,16126.00413
-3.5,40,16128.511264
-3.5,40,16130.863925
-3.5,40,16133.229846
-4.0,40,16135.589724
-3.5,40,16137.87412
-3.5,40,16140.217197
-3.5,40,16142.599214
-3.5,40,16144.867101
-3.5,40,16147.235249
-3.0,40,16149.681091
-3.5,40,16152.031574
-3.5,40,16154.391708
-3.0,40,16194.073067
-3.5,40,16196.427959
-3.5,40,16198.65899
-3.0,40,16201.078156
-3.0,40,16203.393284
-3.5,40,16205.80317
-3.5,40,16208.472447
-4.0,40,16210.949815
-3.5,40,16213.300925
-3.5,40,16215.760224
-3.5,40,16218.262265
-3.5,40,16220.576
-3.5,40,16223.019579
-3.5,40,16225.448287
-3.0,40,16227.785086
-3.5,40,16230.2943
-3.5,40,16232.688892
-3.5,40,16235.175178
-3.0,40,16237.587064
-3.0,40,16239.956164
-3.5,40,16242.23802
-3.5,40,16244.587745
-3.0,40,16247.061214
-3.5,40,16249.427223
-3.5,40,16251.838484
-3.5,40,16289.092403
-4.0,40,16291.438082
-3.5,40,16293.793016
-3.5,40,16296.211246
-3.5,40,16298.546799
-4.0,40,16300.868644
-3.5,40,16303.285769
-3.0,40,16305.671019
-3.5,40,16308.021355
-4.0,40,16310.349378
-3.5,40,16312.660952
-3.0,40,16315.024453
-3.5,40,16317.439742
-3.5,40,16319.835452
-3.5,40,16322.379085
-3.0,40,16324.622926
-3.5,40,16327.069693
-3.5,40,16329.387521
-3.5,40,16331.851321
-3.5,40,16334.189058
-4.0,40,16336.499002
-3.5,40,16338.858679
-3.5,40,16341.143326
-3.5,40,16343.500506
-3.5,40,16345.883776
-3.0,40,16377.486167
-4.0,40,16379.820548
-3.0,40,16382.212418
-3.0,40,16384.622015
-4.0,40,16386.998879
-3.5,40,16389.359755
-4.0,40,16391.660235
-3.5,40,16393.996386
-3.5,40,16396.418977
-3.5,40,16398.828694
-6.0,40,16401.166267
-3.5,40,16403.497019
-3.0,40,16405.816615
-3.5,40,16408.22926
-3.5,40,16410.57576
-3.5,40,16412.884404
-3.5,40,16415.252926
-3.5,40,16417.785255
-4.5,40,16420.169805
-3.5,40,16422.669981
-3.5,40,16425.011992
-3.5,40,16427.355592
-3.5,40,16429.685926
-3.5,40,16432.170522
-3.5,40,16434.636665
-3.5,40,16471.45055
-3.5,40,16473.839238
-3.0,40,16476.105479
-3.5,40,16478.538989
-3.0,40,16480.790222
-4.5,40,16483.184876
-3.0,40,16485.611292
-3.5,40,16488.015684
-3.5,40,16490.317878
-4.0,40,16492.665165
-3.0,40,16495.09268
-3.5,40,16497.599704
-3.5,40,16499.976705
-3.5,40,16502.491424
-3.5,40,16504.829214
-3.5,40,16507.212577
-3.5,40,16509.557741
-3.5,40,16511.876459
-3.5,40,16514.258339
-3.5,40,16516.641892
-6.5,40,16518.971288
-3.5,40,16521.305883
-3.5,40,16523.57066
-3.5,40,16525.901643
-4.0,40,16528.229747
-3.5,40,16564.89782
-4.0,40,16567.108928
-3.5,40,16569.393711
-3.5,40,16571.695383
-3.5,40,16574.079943
-3.0,40,16576.432096
-3.5,40,16578.756918
-3.5,40,16580.978783
-3.5,40,16583.335575
-3.5,40,16585.705314
-3.0,40,16587.919185
-7.0,40,16590.346425
-4.0,40,16592.706916
-3.0,40,16595.120559
-3.5,40,16597.411464
-3.5,40,16599.782892
-3.0,40,16602.116514
-3.0,40,16604.470473
-3.5,40,16606.74338
-3.5,40,16609.023169
-2.5,40,16611.351603
-3.5,40,16613.816113
-4.0,40,16616.185688
-3.0,40,16618.54095
-3.5,40,16620.892921
-3.0,40,16652.678555
-3.0,40,16655.045734
-4.0,40,16657.322953
-4.0,40,16659.64046
-3.0,40,16661.89017
-3.5,40,16664.30021
-3.0,40,16666.728216
-3.0,40,16668.953653
-3.5,40,16671.215313
-3.5,40,16673.619153
-3.0,40,16676.039214
-3.5,40,16678.352223
-3.5,40,16680.672904
-3.5,40,16683.010396
-3.5,40,16685.366516
-3.5,40,16687.682462
-3.5,40,16689.973944
-3.0,40,16692.337173
-3.5,40,16694.759187
-3.5,40,16697.058096
-3.0,40,16699.470584
-3.5,40,16701.908249
-3.5,40,16704.237245
-3.0,40,16706.591739
-3.5,40,16708.999496
-3.0,40,16745.735543
-3.5,40,16748.127947
-3.5,40,16750.496624
-3.5,40,16752.893525
-3.5,40,16755.183851
-3.5,40,16757.746757
-4.0,40,16760.180702
-3.5,40,16762.659109
-3.5,40,16765.002597
-6.5,40,16767.489815
-3.5,40,16769.821069
-3.0,40,16772.15461
-3.5,40,16774.401386
-3.5,40,16777.011203
-3.5,40,16779.495791
-3.0,40,16781.96949
-3.0,40,16784.38985
-3.5,40,16786.791976
-3.0,40,16789.138753
-3.5,40,16791.471712
-3.5,40,16793.743049
-3.0,40,16796.161409
-3.5,40,16798.571982
-3.5,40,16800.963375
-3.0,40,16803.179057
-3.5,40,16839.246472
-3.0,40,16841.489256
-3.5,40,16843.845266
-3.5,40,16846.185791
-3.5,40,16848.544242
-3.5,40,16850.861173
-3.5,40,16853.26182
-3.5,40,16855.647319
-3.5,40,16857.951138
-3.5,40,16860.312307
-3.5,40,16862.706157
-3.5,40,16865.185413
-3.5,40,16867.580351
-3.5,40,16869.997134
-3.5,40,16872.391259
-3.5,40,16874.839205
-3.5,40,16877.215584
-3.5,40,16879.468215
-3.5,40,16881.80371
-3.5,40,16884.007028
-3.5,40,16886.358998
-4.0,40,16888.68509
-3.5,40,16891.091167
-4.0,40,16893.511969
-3.5,40,16895.836769
-4.0,40,16932.138371
-3.0,40,16934.490551
-3.5,40,16936.828327
-3.5,40,16939.231024
-3.0,40,16941.555353
-3.5,40,16943.917592
-3.0,40,16946.352423
-3.0,40,16948.734353
-4.0,40,16951.044802
-3.5,40,16953.384019
-3.5,40,16955.670221
-3.0,40,16958.103458
-4.0,40,16960.551421
-3.5,40,16962.99934
-3.5,40,16965.317975
-3.5,40,16967.710806
-3.5,40,16970.098274
-3.0,40,16972.464469
-3.5,40,16974.740697
-3.0,40,16977.091719
-3.0,40,16979.505209
-3.0,40,16982.017571
-3.5,40,16984.415706
-3.0,40,16987.006597
-3.0,40,16989.506585
-3.0,40,17022.441541
-4.0,40,17024.82691
-3.0,40,17027.125368
-3.5,40,17029.5307
-3.5,40,17031.891526
-3.5,40,17034.211995
-3.5,40,17036.672625
-3.5,40,17039.095279
-3.0,40,17041.505403
-3.5,40,17043.828756
-3.0,40,17046.277539
-3.0,40,17048.61676
-4.0,40,17050.98722
-3.5,40,17053.431311
-3.5,40,17055.918072
-4.5,40,17058.236246
-3.5,40,17060.712163
-3.5,40,17063.04753
-3.5,40,17065.507474
-3.5,40,17067.906445
-3.5,40,17070.366252
-3.0,40,17072.832405
-3.5,40,17075.334147
-4.0,40,17077.7928
-4.0,40,17080.187726
-3.5,40,17116.885214
-3.5,40,17119.218633
-3.5,40,17121.748258
-3.5,40,17124.239688
-3.5,40,17126.684677
-3.5,40,17129.20781
-3.5,40,17131.691092
-3.0,40,17134.109723
-3.0,40,17136.562289
-3.5,40,17138.83756
-3.5,40,17141.261763
-3.5,40,17143.589283
-3.0,40,17145.999503
-3.5,40,17148.230036
-3.5,40,17150.616165
-3.5,40,17152.926789
-3.0,40,17155.420172
-3.5,40,17157.769327
-3.5,40,17160.279364
-3.5,40,17162.760394
-3.5,40,17165.104021
-3.5,40,17167.467353
-3.5,40,17169.850342
-3.5,40,17172.268506
-6.5,40,17174.740766
-4.0,40,17211.478813
-3.5,40,17213.812929
-3.0,40,17216.193491
-3.5,40,17218.623471
-3.5,40,17221.014221
-3.0,40,17223.413669
-3.5,40,17225.759
-4.0,40,17228.235333
-3.0,40,17230.598357
-3.5,40,17233.079769
-3.5,40,17235.463818
-3.0,40,17237.826288
-3.5,40,17240.262546
-3.5,40,17242.721067
-3.5,40,17245.135486
-3.5,40,17247.511431
-3.5,40,17249.88226
-3.5,40,17252.288435
-4.0,40,17254.757472
-3.5,40,17257.053947
-2.5,40,17259.372413
-3.5,40,17261.844935
-3.0,40,17264.159383
-3.5,40,17266.583848
-3.5,40,17269.022695
-3.5,40,17300.682764
-4.0,40,17303.001923
-4.0,40,17305.512212
-3.0,40,17307.842977
-3.0,40,17310.19381
-3.0,40,17312.561719
-3.5,40,17314.865509
-3.5,40,17317.265695
-4.0,40,17319.66256
-4.0,40,17321.897248
-3.5,40,17324.370798
-3.0,40,17326.670657
-3.0,40,17329.059088
-3.5,40,17331.442427
-3.5,40,17333.899961
-2.5,40,17336.284569
-3.5,40,17338.61631
-3.5,40,17340.943368
-3.5,40,17343.372597
-3.0,40,17345.855728
-3.5,40,17348.239969
-3.0,40,17350.504001
-3.5,40,17352.835289
-3.5,40,17355.296888
-3.5,40,17357.686871
-3.5,40,17394.665243
-3.0,40,17396.986882
-3.5,40,17399.4426
-3.5,40,17401.8315
-3.5,40,17404.136064
-3.5,40,17406.497078
-3.5,40,17408.979262
-3.5,40,17411.306817
-4.0,40,17413.884504
-4.5,40,17416.295881
-4.0,40,17418.849138
-3.5,40,17421.355356
-3.5,40,17423.828383
-3.0,40,17426.298579
-4.0,40,17428.691951
-3.5,40,17431.142826
-3.5,40,17433.558055
-4.0,40,17436.120975
-3.5,40,17438.56351
-4.0,40,17440.809372
-3.5,40,17443.350433
-3.5,40,17445.84488
-3.5,40,17448.314055
-3.5,40,17450.62755
-3.0,40,17453.077112
-3.5,40,17489.723949
-3.5,40,17492.041113
-3.5,40,17494.528906
-3.5,40,17497.032697
-3.5,40,17499.384557
-3.5,40,17501.811123
-3.5,40,17504.274168
-3.5,40,17506.645897
-3.5,40,17509.11165
-3.0,40,17511.512691
-3.5,40,17513.981869
-3.5,40,17516.339015
-4.0,40,17518.92928
-4.0,40,17521.342545
-3.0,40,17523.828168
-3.0,40,17526.120874
-3.0,40,17528.561959
-3.0,40,17530.9025
-4.0,40,17533.188789
-3.5,40,17535.554511
-3.5,40,17537.888366
-3.5,40,17540.305591
-4.0,40,17542.718177
-3.5,40,17545.100501
-3.5,40,17547.509912
-3.0,40,17583.66611
-3.0,40,17586.066529
-3.5,40,17588.474479
-2.5,40,17590.869967
-4.0,40,17593.311544
-3.0,40,17595.632914
-3.5,40,17597.945205
-3.0,40,17600.324585
-4.0,40,17602.809532
-3.5,40,17605.308071
-4.0,40,17607.717791
-3.5,40,17610.141776
-3.5,40,17612.614712
-3.5,40,17614.946999
-3.5,40,17617.234306
-3.0,40,17619.662826
-3.0,40,17622.158403
-3.5,40,17624.389264
-3.5,40,17626.827672
-4.0,40,17629.165864
-3.0,40,17631.392109
-3.0,40,17633.717294
-3.0,40,17636.145473
-4.0,40,17638.555732
-3.5,40,17640.907698
-3.0,40,17672.705717
-3.5,40,17675.104409
-3.5,40,17677.518812
-3.5,40,17679.799586
-3.5,40,17682.244353
-3.5,40,17684.816997
-3.5,40,17687.278431
-3.5,40,17689.715922
-3.5,40,17692.130275
-3.5,40,17694.600544
-3.5,40,17696.946276
-3.5,40,17699.491357
-3.5,40,17701.972365
-4.0,40,17704.422373
-3.0,40,17706.824
-3.5,40,17709.276496
-3.5,40,17711.666261
-3.0,40,17714.144457
-3.5,40,17716.585075
-3.5,40,17718.96731
-3.0,40,17721.386518
-3.0,40,17723.914172
-3.5,40,17726.386588
-3.5,40,17728.780163
-3.5,40,17731.309467
-3.0,40,17772.2547
-3.0,40,17774.682312
-3.5,40,17777.117727
-3.5,40,17779.448253
-6.5,40,17781.806688
-3.0,40,17784.336507
-3.0,40,17786.720962
-3.0,40,17789.128953
-3.5,40,17791.595341
-3.5,40,17793.965536
-3.0,40,17796.332599
-4.0,40,17798.706332
-3.0,40,17801.015019
-3.5,40,17803.57684
-3.5,40,17805.937644
-3.0,40,17808.438192
-3.0,40,17810.752441
-3.5,40,17813.173406
-3.5,40,17815.598251
-3.5,40,17818.015307
-3.0,40,17820.469712
-3.5,40,17822.927866
-3.5,40,17825.298248
-3.5,40,17827.590723
-3.5,40,17829.904342
-3.5,40,17867.484963
-3.5,40,17869.902979
-3.5,40,17872.307604
-3.5,40,17874.647843
-3.5,40,17876.989491
-3.5,40,17879.285746
-3.5,40,17881.727822
-3.5,40,17884.100173
-4.0,40,17886.401737
-3.5,40,17888.707904
-3.0,40,17890.997912
-3.5,40,17893.417109
-3.5,40,17895.80897
-3.0,40,17898.101436
-3.5,40,17900.482371
-3.5,40,17902.94154
-3.5,40,17905.32299
-3.5,40,17907.768595
-3.0,40,17910.195165
-4.0,40,17912.521069
-3.5,40,17914.889932
-4.0,40,17917.296443
-3.0,40,17919.639897
-3.5,40,17922.265999
-4.0,40,17924.647688
-3.5,40,17956.443616
-3.5,40,17958.794491
-3.5,40,17961.187629
-3.5,40,17963.49213
-3.5,40,17965.986552
-3.0,40,17968.412321
-3.5,40,17970.840691
-3.5,40,17973.245129
-3.5,40,17975.764252
-3.5,40,17978.047967
-3.5,40,17980.35751
-3.5,40,17982.85377
-3.5,40,17985.1909
-4.0,40,17987.598861
-3.5,40,17989.954623
-3.5,40,17992.3851
-2.5,40,17994.800373
-3.5,40,17997.216756
-3.5,40,17999.628465
-3.0,40,18002.080915
-3.5,40,18004.530191
-3.5,40,18006.971031
-4.0,40,18009.307263
-6.0,40,18011.645771
-3.5,40,18013.991467
-3.0,40,18050.636513
-3.5,40,18052.943404
-3.0,40,18055.405696
-3.0,40,18057.813333
-4.0,40,18060.208256
-3.0,40,18062.453615
-3.5,40,18064.922525
-3.5,40,18067.297999
-3.0,40,18069.59822
-4.0,40,18072.048008
-3.5,40,18074.450684
-3.0,40,18076.791564
-3.5,40,18079.001531
-4.0,40,18081.219748
-3.0,40,18083.691948
-3.5,40,18086.070862
-2.5,40,18088.484867
-3.5,40,18090.795008
-3.5,40,18093.129747
-3.0,40,18095.480149
-3.5,40,18097.869548
-3.5,40,18100.160596
-4.0,40,18102.500562
-3.5,40,18104.866967
-3.5,40,18107.20777
-3.0,40,18144.0898
-3.0,40,18146.415504
-3.5,40,18148.801923
-4.5,40,18151.225383
-3.5,40,18153.518621
-4.0,40,18155.945445
-3.0,40,18158.248611
-3.0,40,18160.789899
-3.5,40,18163.183464
-4.0,40,18165.543986
-3.5,40,18167.897711
-3.5,40,18170.265165
-3.5,40,18172.672262
-3.5,40,18175.124124
-3.0,40,18177.558377
-3.0,40,18180.13896
-3.0,40,18182.515956
-2.0,40,18184.921267
-3.5,40,18187.382779
-3.5,40,18189.776814
-3.5,40,18192.078168
-4.5,40,18194.551103
-3.5,40,18196.860742
-3.5,40,18199.148607
-3.5,40,18201.577219
-3.5,40,18237.916698
-3.0,40,18240.297987
-3.0,40,18242.67606
